poi_id_center,center_poi,context_osm
4b6cba4cf964a5209e4f2ce3,Subway,roads_railway_subway
4b6cba4cf964a5209e4f2ce3,Subway,roads_surface_asphalt
4b6cba4cf964a5209e4f2ce3,Subway,roads_surface_asphalt
4b6cba4cf964a5209e4f2ce3,Subway,roads_tunnel_yes
4b6cba4cf964a5209e4f2ce3,Subway,roads_tunnel_yes
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_access_yes
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_bicycle_yes
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_foot_designated
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_highway_secondary
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_highway_primary
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_oneway_no
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_oneway_yes
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_railway_ventilation_shaft
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_railway_subway
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_railway_subway
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_railway_abandoned
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_service_crossover
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_surface_asphalt
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_tunnel_yes
49f5ef43f964a520d86b1fe3,Deli / Bodega,roads_tunnel_yes
4cbfbedea0c4f04d1e085731,Subway,roads_bicycle_yes
4cbfbedea0c4f04d1e085731,Subway,roads_highway_secondary
4cbfbedea0c4f04d1e085731,Subway,roads_highway_secondary_link
4cbfbedea0c4f04d1e085731,Subway,roads_oneway_yes
4cbfbedea0c4f04d1e085731,Subway,roads_railway_subway
4cbfbedea0c4f04d1e085731,Subway,roads_railway_subway
4cbfbedea0c4f04d1e085731,Subway,roads_service_crossover
4cbfbedea0c4f04d1e085731,Subway,roads_surface_asphalt
4cbfbedea0c4f04d1e085731,Subway,roads_tunnel_yes
4cbfbedea0c4f04d1e085731,Subway,roads_tunnel_yes
4afd78c6f964a520012822e3,Coffee Shop,roads_bridge_yes
4afd78c6f964a520012822e3,Coffee Shop,roads_embankment_yes
4afd78c6f964a520012822e3,Coffee Shop,roads_highway_secondary
4afd78c6f964a520012822e3,Coffee Shop,roads_highway_primary
4afd78c6f964a520012822e3,Coffee Shop,roads_oneway_no
4afd78c6f964a520012822e3,Coffee Shop,roads_oneway_yes
4afd78c6f964a520012822e3,Coffee Shop,roads_railway_subway
4afd78c6f964a520012822e3,Coffee Shop,roads_railway_rail
4afd78c6f964a520012822e3,Coffee Shop,roads_service_crossover
4afd78c6f964a520012822e3,Coffee Shop,roads_service_yard
4afd78c6f964a520012822e3,Coffee Shop,roads_surface_concrete
4afd78c6f964a520012822e3,Coffee Shop,roads_surface_asphalt
4afd78c6f964a520012822e3,Coffee Shop,roads_tunnel_yes
4afd78c6f964a520012822e3,Coffee Shop,roads_tunnel_yes
4b257718f964a5205a7224e3,Donut Shop,roads_bicycle_no
4b257718f964a5205a7224e3,Donut Shop,roads_bicycle_use_sidepath
4b257718f964a5205a7224e3,Donut Shop,roads_bridge_yes
4b257718f964a5205a7224e3,Donut Shop,roads_foot_no
4b257718f964a5205a7224e3,Donut Shop,roads_foot_use_sidepath
4b257718f964a5205a7224e3,Donut Shop,roads_highway_trunk_link
4b257718f964a5205a7224e3,Donut Shop,roads_highway_motorway_link
4b257718f964a5205a7224e3,Donut Shop,roads_highway_trunk
4b257718f964a5205a7224e3,Donut Shop,roads_highway_secondary
4b257718f964a5205a7224e3,Donut Shop,roads_highway_secondary_link
4b257718f964a5205a7224e3,Donut Shop,roads_oneway_yes
4b257718f964a5205a7224e3,Donut Shop,roads_railway_subway
4b257718f964a5205a7224e3,Donut Shop,roads_railway_subway
4b257718f964a5205a7224e3,Donut Shop,roads_service_siding
4b257718f964a5205a7224e3,Donut Shop,roads_service_yard
4b257718f964a5205a7224e3,Donut Shop,roads_surface_concrete
4b257718f964a5205a7224e3,Donut Shop,roads_surface_asphalt
4b257718f964a5205a7224e3,Donut Shop,roads_tunnel_yes
4b257718f964a5205a7224e3,Donut Shop,roads_tunnel_yes
4be6d905d4f7c9b6451b2720,Building,roads_bicycle_no
4be6d905d4f7c9b6451b2720,Building,roads_foot_no
4be6d905d4f7c9b6451b2720,Building,roads_highway_motorway_link
4be6d905d4f7c9b6451b2720,Building,roads_highway_motorway
4be6d905d4f7c9b6451b2720,Building,roads_highway_secondary
4be6d905d4f7c9b6451b2720,Building,roads_horse_no
4be6d905d4f7c9b6451b2720,Building,roads_oneway_yes
4be6d905d4f7c9b6451b2720,Building,roads_oneway_yes
4be6d905d4f7c9b6451b2720,Building,roads_surface_concrete
4be6d905d4f7c9b6451b2720,Building,roads_surface_asphalt
4be6d905d4f7c9b6451b2720,Building,roads_surface_asphalt
4e5d406118a8463c4d94db19,Medical Center,roads_foot_no
4e5d406118a8463c4d94db19,Medical Center,roads_highway_secondary
4e5d406118a8463c4d94db19,Medical Center,roads_highway_primary
4e5d406118a8463c4d94db19,Medical Center,roads_highway_primary
4e5d406118a8463c4d94db19,Medical Center,roads_oneway_no
4e5d406118a8463c4d94db19,Medical Center,roads_oneway_yes
4e5d406118a8463c4d94db19,Medical Center,roads_railway_rail
4e5d406118a8463c4d94db19,Medical Center,roads_railway_rail
4e5d406118a8463c4d94db19,Medical Center,roads_surface_concrete
4e5d406118a8463c4d94db19,Medical Center,roads_surface_asphalt
4e5d406118a8463c4d94db19,Medical Center,roads_tunnel_yes
4add9a9ef964a520206521e3,Coffee Shop,roads_highway_secondary
4add9a9ef964a520206521e3,Coffee Shop,roads_highway_secondary
4add9a9ef964a520206521e3,Coffee Shop,roads_highway_primary
4add9a9ef964a520206521e3,Coffee Shop,roads_oneway_no
4add9a9ef964a520206521e3,Coffee Shop,roads_oneway_yes
4add9a9ef964a520206521e3,Coffee Shop,roads_oneway_yes
4add9a9ef964a520206521e3,Coffee Shop,roads_railway_subway
4add9a9ef964a520206521e3,Coffee Shop,roads_railway_construction
4add9a9ef964a520206521e3,Coffee Shop,roads_tunnel_yes
4add9a9ef964a520206521e3,Coffee Shop,roads_tunnel_yes
4f79a0cce4b06bb78057f47c,Office,roads_foot_no
4f79a0cce4b06bb78057f47c,Office,roads_highway_secondary
4f79a0cce4b06bb78057f47c,Office,roads_highway_primary
4f79a0cce4b06bb78057f47c,Office,roads_highway_primary
4f79a0cce4b06bb78057f47c,Office,roads_oneway_no
4f79a0cce4b06bb78057f47c,Office,roads_oneway_yes
4f79a0cce4b06bb78057f47c,Office,roads_railway_rail
4f79a0cce4b06bb78057f47c,Office,roads_railway_rail
4f79a0cce4b06bb78057f47c,Office,roads_surface_concrete
4f79a0cce4b06bb78057f47c,Office,roads_surface_asphalt
4f79a0cce4b06bb78057f47c,Office,roads_tunnel_yes
4a0b04dcf964a520ba741fe3,Plaza,roads_bicycle_no
4a0b04dcf964a520ba741fe3,Plaza,roads_highway_trunk
4a0b04dcf964a520ba741fe3,Plaza,roads_oneway_yes
4a0b04dcf964a520ba741fe3,Plaza,roads_railway_subway
4a0b04dcf964a520ba741fe3,Plaza,roads_railway_subway
4a0b04dcf964a520ba741fe3,Plaza,roads_surface_concrete
4a0b04dcf964a520ba741fe3,Plaza,roads_tunnel_yes
4a0b04dcf964a520ba741fe3,Plaza,roads_tunnel_yes
4f09d863e4b0aa2dc7c9990e,Office,roads_highway_motorway_link
4f09d863e4b0aa2dc7c9990e,Office,roads_highway_secondary
4f09d863e4b0aa2dc7c9990e,Office,roads_highway_primary
4f09d863e4b0aa2dc7c9990e,Office,roads_highway_primary
4f09d863e4b0aa2dc7c9990e,Office,roads_oneway_no
4f09d863e4b0aa2dc7c9990e,Office,roads_oneway_yes
4f09d863e4b0aa2dc7c9990e,Office,roads_oneway_yes
4f09d863e4b0aa2dc7c9990e,Office,roads_surface_asphalt
4f09d863e4b0aa2dc7c9990e,Office,roads_surface_asphalt
4bdc9fb73904a59345084f9e,Neighborhood,roads_highway_secondary
4bdc9fb73904a59345084f9e,Neighborhood,roads_highway_secondary
4bdc9fb73904a59345084f9e,Neighborhood,roads_highway_secondary
4bdc9fb73904a59345084f9e,Neighborhood,roads_highway_secondary
4bdc9fb73904a59345084f9e,Neighborhood,roads_highway_secondary
4bdc9fb73904a59345084f9e,Neighborhood,roads_oneway_no
4af318f0f964a5209fea21e3,Office,roads_bridge_yes
4af318f0f964a5209fea21e3,Office,roads_highway_secondary
4af318f0f964a5209fea21e3,Office,roads_highway_primary
4af318f0f964a5209fea21e3,Office,roads_oneway_no
4af318f0f964a5209fea21e3,Office,roads_oneway_yes
4af318f0f964a5209fea21e3,Office,roads_railway_subway
4af318f0f964a5209fea21e3,Office,roads_railway_rail
4af318f0f964a5209fea21e3,Office,roads_railway_rail
4af318f0f964a5209fea21e3,Office,roads_service_yard
4af318f0f964a5209fea21e3,Office,roads_surface_concrete
4af318f0f964a5209fea21e3,Office,roads_surface_asphalt
4af318f0f964a5209fea21e3,Office,roads_tunnel_building_passage
4af318f0f964a5209fea21e3,Office,roads_tunnel_yes
4af318f0f964a5209fea21e3,Office,roads_tunnel_yes
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_highway_primary
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_highway_primary
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_oneway_yes
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_oneway_yes
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_railway_subway
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_railway_subway
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_surface_asphalt
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_surface_asphalt
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_tunnel_yes
4a699cddf964a520f3cb1fe3,Coffee Shop,roads_tunnel_yes
4b02f41ff964a520614b22e3,Office,roads_highway_secondary
4b02f41ff964a520614b22e3,Office,roads_highway_secondary_link
4b02f41ff964a520614b22e3,Office,roads_highway_primary
4b02f41ff964a520614b22e3,Office,roads_highway_primary_link
4b02f41ff964a520614b22e3,Office,roads_oneway_no
4b02f41ff964a520614b22e3,Office,roads_oneway_yes
4b02f41ff964a520614b22e3,Office,roads_oneway_yes
4b02f41ff964a520614b22e3,Office,roads_railway_subway
4b02f41ff964a520614b22e3,Office,roads_surface_asphalt
4b02f41ff964a520614b22e3,Office,roads_tunnel_yes
4dda977ad22d38ef4332c419,Burger Joint,roads_bicycle_no
4dda977ad22d38ef4332c419,Burger Joint,roads_bicycle_no
4dda977ad22d38ef4332c419,Burger Joint,roads_highway_trunk
4dda977ad22d38ef4332c419,Burger Joint,roads_highway_trunk
4dda977ad22d38ef4332c419,Burger Joint,roads_highway_secondary
4dda977ad22d38ef4332c419,Burger Joint,roads_oneway_no
4dda977ad22d38ef4332c419,Burger Joint,roads_oneway_yes
4dda977ad22d38ef4332c419,Burger Joint,roads_oneway_yes
4dda977ad22d38ef4332c419,Burger Joint,roads_surface_concrete
4dda977ad22d38ef4332c419,Burger Joint,roads_surface_concrete
4dda977ad22d38ef4332c419,Burger Joint,roads_surface_asphalt
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_access_designated
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_foot_designated
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_highway_secondary
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_highway_primary
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_oneway_no
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_oneway_yes
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_railway_rail
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_surface_asphalt
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_surface_asphalt
4e94b7510cd60d94b53c0bf2,College Academic Building,roads_tunnel_yes
4aafba97f964a520946420e3,University,roads_highway_secondary
4aafba97f964a520946420e3,University,roads_highway_secondary
4aafba97f964a520946420e3,University,roads_highway_secondary_link
4aafba97f964a520946420e3,University,roads_oneway_no
4aafba97f964a520946420e3,University,roads_oneway_yes
4aafba97f964a520946420e3,University,roads_railway_subway
4aafba97f964a520946420e3,University,roads_railway_subway
4aafba97f964a520946420e3,University,roads_railway_ventilation_shaft
4aafba97f964a520946420e3,University,roads_surface_asphalt
4aafba97f964a520946420e3,University,roads_surface_paved
4aafba97f964a520946420e3,University,roads_tunnel_yes
4aafba97f964a520946420e3,University,roads_tunnel_yes
4cd713dfd2f62d43623f7d6e,Bus Station,roads_bicycle_yes
4cd713dfd2f62d43623f7d6e,Bus Station,roads_highway_secondary
4cd713dfd2f62d43623f7d6e,Bus Station,roads_highway_secondary
4cd713dfd2f62d43623f7d6e,Bus Station,roads_highway_secondary_link
4cd713dfd2f62d43623f7d6e,Bus Station,roads_oneway_no
4cd713dfd2f62d43623f7d6e,Bus Station,roads_oneway_yes
4cd713dfd2f62d43623f7d6e,Bus Station,roads_railway_subway
4cd713dfd2f62d43623f7d6e,Bus Station,roads_surface_asphalt
4cd713dfd2f62d43623f7d6e,Bus Station,roads_tunnel_yes
4a2bfc41f964a52000971fe3,Furniture / Home Store,roads_highway_secondary
4a2bfc41f964a52000971fe3,Furniture / Home Store,roads_highway_primary
4a2bfc41f964a52000971fe3,Furniture / Home Store,roads_oneway_yes
4a2bfc41f964a52000971fe3,Furniture / Home Store,roads_railway_subway
4a2bfc41f964a52000971fe3,Furniture / Home Store,roads_railway_rail
4a2bfc41f964a52000971fe3,Furniture / Home Store,roads_service_crossover
4a2bfc41f964a52000971fe3,Furniture / Home Store,roads_surface_asphalt
4a2bfc41f964a52000971fe3,Furniture / Home Store,roads_tunnel_yes
4a2bfc41f964a52000971fe3,Furniture / Home Store,roads_tunnel_yes
4e7e0c4161af6aae1575c4a2,Home (private),roads_bridge_yes
4e7e0c4161af6aae1575c4a2,Home (private),roads_bridge_yes
4e7e0c4161af6aae1575c4a2,Home (private),roads_highway_secondary
4e7e0c4161af6aae1575c4a2,Home (private),roads_highway_primary
4e7e0c4161af6aae1575c4a2,Home (private),roads_oneway_yes
4e7e0c4161af6aae1575c4a2,Home (private),roads_oneway_yes
4e7e0c4161af6aae1575c4a2,Home (private),roads_railway_rail
4e7e0c4161af6aae1575c4a2,Home (private),roads_railway_rail
4e7e0c4161af6aae1575c4a2,Home (private),roads_route_bicycle
4c4e136b9efabe9ab54e7b69,College Academic Building,roads_highway_secondary
4c4e136b9efabe9ab54e7b69,College Academic Building,roads_oneway_yes
4c4e136b9efabe9ab54e7b69,College Academic Building,roads_railway_subway
4c4e136b9efabe9ab54e7b69,College Academic Building,roads_railway_subway
4c4e136b9efabe9ab54e7b69,College Academic Building,roads_service_spur
4c4e136b9efabe9ab54e7b69,College Academic Building,roads_surface_asphalt
4c4e136b9efabe9ab54e7b69,College Academic Building,roads_tunnel_yes
4c4e136b9efabe9ab54e7b69,College Academic Building,roads_tunnel_yes
4c1fd342920076b03559c5e9,Building,roads_bicycle_yes
4c1fd342920076b03559c5e9,Building,roads_highway_secondary
4c1fd342920076b03559c5e9,Building,roads_oneway_yes
4c1fd342920076b03559c5e9,Building,roads_railway_subway
4c1fd342920076b03559c5e9,Building,roads_railway_subway
4c1fd342920076b03559c5e9,Building,roads_service_crossover
4c1fd342920076b03559c5e9,Building,roads_surface_asphalt
4c1fd342920076b03559c5e9,Building,roads_tunnel_yes
4c1fd342920076b03559c5e9,Building,roads_tunnel_yes
4d21fb8429292d436d6f5274,College & University,roads_bridge_yes
4d21fb8429292d436d6f5274,College & University,roads_bridge_yes
4d21fb8429292d436d6f5274,College & University,roads_highway_primary_link
4d21fb8429292d436d6f5274,College & University,roads_highway_primary
4d21fb8429292d436d6f5274,College & University,roads_highway_primary
4d21fb8429292d436d6f5274,College & University,roads_oneway_no
4d21fb8429292d436d6f5274,College & University,roads_oneway_yes
4d21fb8429292d436d6f5274,College & University,roads_railway_subway
4d21fb8429292d436d6f5274,College & University,roads_railway_disused
4d21fb8429292d436d6f5274,College & University,roads_railway_rail
4d21fb8429292d436d6f5274,College & University,roads_service_crossover
4d21fb8429292d436d6f5274,College & University,roads_service_yard
4d21fb8429292d436d6f5274,College & University,roads_surface_asphalt
4ae33a3df964a520f99121e3,Coffee Shop,roads_bicycle_yes
4ae33a3df964a520f99121e3,Coffee Shop,roads_highway_primary
4ae33a3df964a520f99121e3,Coffee Shop,roads_oneway_yes
4ae33a3df964a520f99121e3,Coffee Shop,roads_railway_subway
4ae33a3df964a520f99121e3,Coffee Shop,roads_railway_subway
4ae33a3df964a520f99121e3,Coffee Shop,roads_surface_asphalt
4ae33a3df964a520f99121e3,Coffee Shop,roads_tunnel_yes
4ae33a3df964a520f99121e3,Coffee Shop,roads_tunnel_yes
4e009d3918a8abfb3f6ac5a7,Deli / Bodega,roads_highway_secondary
4e009d3918a8abfb3f6ac5a7,Deli / Bodega,roads_highway_secondary
4e009d3918a8abfb3f6ac5a7,Deli / Bodega,roads_oneway_no
4e009d3918a8abfb3f6ac5a7,Deli / Bodega,roads_oneway_no
4e009d3918a8abfb3f6ac5a7,Deli / Bodega,roads_surface_asphalt
4e009d3918a8abfb3f6ac5a7,Deli / Bodega,roads_surface_asphalt
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_access_designated
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_foot_designated
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_highway_secondary
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_highway_primary
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_oneway_no
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_oneway_yes
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_railway_rail
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_railway_rail
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_surface_asphalt
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_surface_asphalt
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_tunnel_yes
4d5bf2d1590b224b809e9b6d,College Academic Building,roads_tunnel_yes
4bd974b02e6f0f4789940a08,School,roads_foot_yes
4bd974b02e6f0f4789940a08,School,roads_highway_secondary
4bd974b02e6f0f4789940a08,School,roads_highway_primary
4bd974b02e6f0f4789940a08,School,roads_oneway_yes
4bd974b02e6f0f4789940a08,School,roads_oneway_yes
4bd974b02e6f0f4789940a08,School,roads_railway_subway
4bd974b02e6f0f4789940a08,School,roads_railway_subway
4bd974b02e6f0f4789940a08,School,roads_railway_rail
4bd974b02e6f0f4789940a08,School,roads_surface_asphalt
4bd974b02e6f0f4789940a08,School,roads_tunnel_yes
4bd974b02e6f0f4789940a08,School,roads_tunnel_yes
4f6cbcd3e4b0e3b3bc49693f,Office,roads_bicycle_yes
4f6cbcd3e4b0e3b3bc49693f,Office,roads_highway_secondary
4f6cbcd3e4b0e3b3bc49693f,Office,roads_highway_primary
4f6cbcd3e4b0e3b3bc49693f,Office,roads_oneway_yes
4f6cbcd3e4b0e3b3bc49693f,Office,roads_oneway_yes
4f6cbcd3e4b0e3b3bc49693f,Office,roads_railway_subway
4f6cbcd3e4b0e3b3bc49693f,Office,roads_railway_subway
4f6cbcd3e4b0e3b3bc49693f,Office,roads_surface_asphalt
4f6cbcd3e4b0e3b3bc49693f,Office,roads_surface_asphalt
4f6cbcd3e4b0e3b3bc49693f,Office,roads_tunnel_yes
4f6cbcd3e4b0e3b3bc49693f,Office,roads_tunnel_yes
4b704bbcf964a520b7102de3,Office,roads_bicycle_no
4b704bbcf964a520b7102de3,Office,roads_bridge_yes
4b704bbcf964a520b7102de3,Office,roads_embankment_yes
4b704bbcf964a520b7102de3,Office,roads_foot_no
4b704bbcf964a520b7102de3,Office,roads_highway_secondary
4b704bbcf964a520b7102de3,Office,roads_highway_primary
4b704bbcf964a520b7102de3,Office,roads_oneway_no
4b704bbcf964a520b7102de3,Office,roads_oneway_yes
4b704bbcf964a520b7102de3,Office,roads_railway_subway
4b704bbcf964a520b7102de3,Office,roads_railway_rail
4b704bbcf964a520b7102de3,Office,roads_service_crossover
4b704bbcf964a520b7102de3,Office,roads_service_yard
4b704bbcf964a520b7102de3,Office,roads_surface_concrete
4b704bbcf964a520b7102de3,Office,roads_surface_asphalt
4b704bbcf964a520b7102de3,Office,roads_tunnel_yes
4b704bbcf964a520b7102de3,Office,roads_tunnel_yes
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_highway_primary
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_oneway_no
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_railway_subway
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_railway_subway
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_railway_subway
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_railway_abandoned
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_surface_asphalt
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_tunnel_yes
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_tunnel_yes
4d4df5d7a7f86ea812823cde,Food & Drink Shop,roads_tunnel_yes
4ae0adf3f964a520948121e3,Office,roads_bridge_yes
4ae0adf3f964a520948121e3,Office,roads_highway_primary
4ae0adf3f964a520948121e3,Office,roads_highway_primary
4ae0adf3f964a520948121e3,Office,roads_oneway_yes
4ae0adf3f964a520948121e3,Office,roads_railway_subway
4ae0adf3f964a520948121e3,Office,roads_railway_subway
4ae0adf3f964a520948121e3,Office,roads_surface_asphalt
4ae0adf3f964a520948121e3,Office,roads_tunnel_yes
4ae0adf3f964a520948121e3,Office,roads_tunnel_yes
4b678fecf964a5205d552be3,Food & Drink Shop,roads_bicycle_yes
4b678fecf964a5205d552be3,Food & Drink Shop,roads_highway_secondary
4b678fecf964a5205d552be3,Food & Drink Shop,roads_highway_primary
4b678fecf964a5205d552be3,Food & Drink Shop,roads_oneway_no
4b678fecf964a5205d552be3,Food & Drink Shop,roads_oneway_yes
4b678fecf964a5205d552be3,Food & Drink Shop,roads_railway_subway
4b678fecf964a5205d552be3,Food & Drink Shop,roads_railway_subway
4b678fecf964a5205d552be3,Food & Drink Shop,roads_surface_asphalt
4b678fecf964a5205d552be3,Food & Drink Shop,roads_tunnel_yes
4b678fecf964a5205d552be3,Food & Drink Shop,roads_tunnel_yes
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_bicycle_no
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_bicycle_yes
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_bridge_yes
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_foot_no
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_highway_motorway_link
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_highway_motorway
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_highway_secondary
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_highway_primary
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_horse_no
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_oneway_reversible
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_oneway_no
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_oneway_yes
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_oneway_yes
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_surface_concrete
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_surface_asphalt
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_toll_yes
4cc1c59742d1b60c770f0c13,Deli / Bodega,roads_tunnel_yes
4da307d5e7b8a09077802121,General Entertainment,roads_access_no
4da307d5e7b8a09077802121,General Entertainment,roads_bicycle_no
4da307d5e7b8a09077802121,General Entertainment,roads_foot_no
4da307d5e7b8a09077802121,General Entertainment,roads_foot_use_sidepath
4da307d5e7b8a09077802121,General Entertainment,roads_highway_path
4da307d5e7b8a09077802121,General Entertainment,roads_highway_secondary
4da307d5e7b8a09077802121,General Entertainment,roads_highway_primary
4da307d5e7b8a09077802121,General Entertainment,roads_oneway_no
4da307d5e7b8a09077802121,General Entertainment,roads_oneway_yes
4da307d5e7b8a09077802121,General Entertainment,roads_railway_subway
4da307d5e7b8a09077802121,General Entertainment,roads_railway_abandoned
4da307d5e7b8a09077802121,General Entertainment,roads_railway_rail
4da307d5e7b8a09077802121,General Entertainment,roads_service_crossover
4da307d5e7b8a09077802121,General Entertainment,roads_service_yard
4da307d5e7b8a09077802121,General Entertainment,roads_surface_concrete
4da307d5e7b8a09077802121,General Entertainment,roads_surface_asphalt
4da307d5e7b8a09077802121,General Entertainment,roads_tunnel_yes
4da307d5e7b8a09077802121,General Entertainment,roads_tunnel_yes
4a70539cf964a52049d71fe3,Office,roads_highway_secondary
4a70539cf964a52049d71fe3,Office,roads_highway_secondary
4a70539cf964a52049d71fe3,Office,roads_oneway_yes
4a70539cf964a52049d71fe3,Office,roads_oneway_yes
4a70539cf964a52049d71fe3,Office,roads_surface_asphalt
4a70539cf964a52049d71fe3,Office,roads_surface_asphalt
4a9bfd37f964a520a23520e3,Coffee Shop,roads_highway_secondary
4a9bfd37f964a520a23520e3,Coffee Shop,roads_highway_secondary
4a9bfd37f964a520a23520e3,Coffee Shop,roads_highway_primary
4a9bfd37f964a520a23520e3,Coffee Shop,roads_highway_primary
4a9bfd37f964a520a23520e3,Coffee Shop,roads_oneway_yes
4a9bfd37f964a520a23520e3,Coffee Shop,roads_oneway_yes
4a9bfd37f964a520a23520e3,Coffee Shop,roads_surface_asphalt
4a9bfd37f964a520a23520e3,Coffee Shop,roads_surface_asphalt
4ede4768be7be2833c414ab5,Building,roads_bicycle_no
4ede4768be7be2833c414ab5,Building,roads_foot_no
4ede4768be7be2833c414ab5,Building,roads_highway_motorway_link
4ede4768be7be2833c414ab5,Building,roads_highway_motorway
4ede4768be7be2833c414ab5,Building,roads_highway_secondary
4ede4768be7be2833c414ab5,Building,roads_horse_no
4ede4768be7be2833c414ab5,Building,roads_oneway_reversible
4ede4768be7be2833c414ab5,Building,roads_oneway_yes
4ede4768be7be2833c414ab5,Building,roads_railway_subway
4ede4768be7be2833c414ab5,Building,roads_railway_subway
4ede4768be7be2833c414ab5,Building,roads_service_crossover
4ede4768be7be2833c414ab5,Building,roads_surface_asphalt
4ede4768be7be2833c414ab5,Building,roads_toll_yes
4ede4768be7be2833c414ab5,Building,roads_tunnel_yes
4ede4768be7be2833c414ab5,Building,roads_tunnel_yes
4dd43ad9e4cd1c4babb579be,Residential Building (Apartment / Condo),roads_highway_primary
4dd43ad9e4cd1c4babb579be,Residential Building (Apartment / Condo),roads_highway_primary
4dd43ad9e4cd1c4babb579be,Residential Building (Apartment / Condo),roads_oneway_yes
4dd43ad9e4cd1c4babb579be,Residential Building (Apartment / Condo),roads_oneway_yes
4dd43ad9e4cd1c4babb579be,Residential Building (Apartment / Condo),roads_railway_subway
4dd43ad9e4cd1c4babb579be,Residential Building (Apartment / Condo),roads_railway_subway
4dd43ad9e4cd1c4babb579be,Residential Building (Apartment / Condo),roads_tunnel_yes
4dd43ad9e4cd1c4babb579be,Residential Building (Apartment / Condo),roads_tunnel_yes
4bc4687eb492d13af9f0a960,Subway,roads_bridge_yes
4bc4687eb492d13af9f0a960,Subway,roads_bridge_yes
4bc4687eb492d13af9f0a960,Subway,roads_bridge_yes
4bc4687eb492d13af9f0a960,Subway,roads_railway_subway
4bc4687eb492d13af9f0a960,Subway,roads_railway_subway
4bc4687eb492d13af9f0a960,Subway,roads_railway_subway
4a69c63bf964a52006cc1fe3,Office,roads_bicycle_yes
